"device.name","device.entity","device.hardware.model","device.hardware.type","device.operating_system.name"
"device-83032b3cf12441dbbce23f0eedee2919","","Lenovo Pro Max","laptop","Windows 11"
"device-71e2c1a49e334154b02735648003047e","","Lenovo Pro Max","laptop","Windows 11"
"device-7adbfd650e3d4ef6be2d5db54679c0c9","","Lenovo Pro Max","laptop","Windows 11"
"device-8f1a81e0c5bb4171bf29bb0201740306","","Lenovo Pro Max","laptop","Windows 11"
"device-d12ddc746d0a4c639459802a21ae8c41","","Lenovo Pro Max","laptop","Windows 11"
"device-0acd4e12bf8843a5b4a98bda83b0803a","","Lenovo Pro Max","laptop","Windows 11"
"device-8f1ed7a97445420faa1c1bb3aa25cde1","","Lenovo Pro Max","laptop","Windows 11"
"device-0283b4218be24329b24b92848e9f5f42","","Lenovo Pro Max","laptop","Windows 11"
"device-9ea8640de5074492bd897bd5ca33ed5a","","Lenovo Pro Max","laptop","Windows 11"
"device-5ff5818687a74604aea43e744a5016ac","","Lenovo Pro Max","laptop","Windows 11"
"device-18b870cbd2c648bb8df92d44a9071322","","Lenovo Pro Max","laptop","Windows 11"
"device-1e053efc2b5e497ab3796a3de5e2afc8","","Lenovo Pro Max","laptop","Windows 11"
"device-c2822d7534754fe9bfbb49235ee10694","","Lenovo Pro Max","laptop","Windows 11"
"device-76a4f47e5685455399e45c6e713fcb3e","","Lenovo Pro Max","laptop","Windows 11"
"device-408081b9d24644408bcb0559a32932a6","","Lenovo Pro Max","laptop","Windows 11"
"device-4a661e59fade42619ec5d76a146da3db","","Lenovo Pro Max","laptop","Windows 11"
"device-d3c3ccfad15346e1bcebe646cd1e3e3a","","Lenovo Pro Max","laptop","Windows 11"
"device-d5d41ed10d6f41789fbad7b63b32ab64","","Lenovo Pro Max","laptop","Windows 11"
"device-ad64aaf3060a4782bcbf5b9582a6f18d","","Lenovo Pro Max","laptop","Windows 11"
"device-8cff87c11a3a4f7c8810320887189368","","Lenovo Pro Max","laptop","Windows 11"
"device-5f153c92f5ce419aba5b6e924c347854","","Lenovo Pro Max","laptop","Windows 11"
"device-d285a35594224eeeb0b8d14c87228f65","","Lenovo Pro Max","laptop","Windows 11"
"device-356e59360d424784876d3dc6e3ae3565","","Lenovo Pro Max","laptop","Windows 11"
"device-4d673907b0684fd8a5d9328b7c6ef0cb","","Lenovo Pro Max","laptop","Windows 11"
"device-4733b2b7dc0b4b69b50ced23a38464ff","","Lenovo Pro Max","laptop","Windows 11"
"device-bbb620415c6c42e58c4a081cf3b46085","","Lenovo Pro Max","laptop","Windows 11"
"device-9360cf6e38b349138b5f2eaea25e8a0f","","Lenovo Pro Max","laptop","Windows 11"
"device-ec0bba5f66a34554989c5aa5fe6968c9","","Lenovo Pro Max","laptop","Windows 11"
"device-69e0445be14e48e19a73c9559e182849","","Lenovo Pro Max","laptop","Windows 11"
"device-810ff04839664c5a953233ccff01a642","","Lenovo Pro Max","laptop","Windows 11"
"device-5809dab141cb463eb6335d1415a90b7a","","Lenovo Pro Max","laptop","Windows 11"
"device-bcebbd27d89147d09a31750ae32b02f9","","Lenovo Pro Max","laptop","Windows 11"
"device-5c80c16477634c599d136f002830deb4","","Lenovo Pro Max","laptop","Windows 11"
"device-6362873878a4445590994ca3da3d9330","","Lenovo Pro Max","laptop","Windows 11"
"device-878c201d9d50463b93a66666d07641e7","","Lenovo Pro Max","laptop","Windows 11"
"device-c5c6cc86e22e42a9af2330afa728a830","","Lenovo Pro Max","laptop","Windows 11"
"device-c78970aa98ff4462b5290b422d62b249","","Lenovo Pro Max","laptop","Windows 11"
"device-14f2416a16824ac3a5d617092b291d2b","","Lenovo Pro Max","laptop","Windows 11"
"device-6b3b6d7071ed4eb1bb64c7d00f76bdbb","","Lenovo Pro Max","laptop","Windows 11"
"device-e485019c7fc64ee4810daa978d6de4cc","","Lenovo Pro Max","laptop","Windows 11"
"device-e94278c34a9b49faa7d85950e8d76fb4","","Lenovo Pro Max","laptop","Windows 11"
"device-a2b1ec0525b842fba84af20b0bf924f8","","Lenovo Pro Max","laptop","Windows 11"
"device-6b8eecbfd4744e7fbca071c21a8bb79e","","Lenovo Pro Max","laptop","Windows 11"
"device-0633a918507a4255855784e43945a9bd","","Lenovo Pro Max","laptop","Windows 11"
"device-2d665a461d1c461e9286893f743b83ba","","Lenovo Pro Max","laptop","Windows 11"
"device-e2d3ce14f21c4a66975f01e6bcc45f29","","Lenovo Pro Max","laptop","Windows 11"
"device-78d1e4bd3021468aaf9584405eb41bcb","","Lenovo Pro Max","laptop","Windows 11"
"device-a73304125f404e20a815d594136e266b","","Lenovo Pro Max","laptop","Windows 11"
"device-ddcab9fd566644ff9b42aff41a054f53","","Lenovo Pro Max","laptop","Windows 11"
"device-c2d7cb1a364c48f1a2a9b58049b67c97","","Lenovo Pro Max","laptop","Windows 11"
"device-b4e9dd685c534474a6a54d73e1692542","","Lenovo Pro Max","laptop","Windows 11"
"device-89d619c0d0254da5a0987bb8c2faa60f","","Lenovo Pro Max","laptop","Windows 11"
"device-c0be2bf661cd4963a7fb47ab46ed1d04","","Lenovo Pro Max","laptop","Windows 11"
"device-f6bec754bea847399b9f147600af6893","","Lenovo Pro Max","laptop","Windows 11"
"device-c0f12040f92842ff9b9cb4c60bfb4240","","Lenovo Pro Max","laptop","Windows 11"
"device-fe6f3d9da8fe49b0b8f0fdffe4c44b9f","","Lenovo Pro Max","laptop","Windows 11"
"device-ae0d3b1687af44d89cebe120778f455f","","Lenovo Pro Max","laptop","Windows 11"
"device-289bcae474244a25a341f5e6879ee262","","Lenovo Pro Max","laptop","Windows 11"
"device-72039f5d1ca441dbba6f718068a59ad2","","Lenovo Pro Max","laptop","Windows 11"
"device-545bdde8dc8c4cfbaa09bba41134e9f2","","Lenovo Pro Max","laptop","Windows 11"
"device-2ddf1160f51344d2bc7925a05acf5bb1","","Lenovo Pro Max","laptop","Windows 11"
"device-56227ebfabd3458083154506dbe6ea23","","Lenovo Pro Max","laptop","Windows 11"
"device-903dc565cbe64796838060777b1e3108","","Lenovo Pro Max","laptop","Windows 11"
"device-6570cd23ae1e4db386baa14bcab6933f","","Lenovo Pro Max","laptop","Windows 11"
"device-74950eb54e7f45579cb1075df308dc6a","","Lenovo Pro Max","laptop","Windows 11"
"device-0aefc4dacb9c47c99d78bbe8786ce9c5","","Lenovo Pro Max","laptop","Windows 11"
"device-9d905fc57c414a5b9c488f1a84a3473f","","Lenovo Pro Max","laptop","Windows 11"
"device-a1a00d310fbb43fe9c61d81600c352f1","","Lenovo Pro Max","laptop","Windows 11"
"device-a195f3a0f7754f8d8b4049b7540b1b04","","Lenovo Pro Max","laptop","Windows 11"
"device-54d502aff34c4711b3508e4bb6458c1e","","Lenovo Pro Max","laptop","Windows 11"
"device-a89fd81be58d40cdaf6f2a3456fce871","","Lenovo Pro Max","laptop","Windows 11"
"device-413c73f8f10a476ba092782f503f9627","","Lenovo Pro Max","laptop","Windows 11"
"device-59cb94aabdb94221be69c8b3222f818d","","Lenovo Pro Max","laptop","Windows 11"
"device-bf8b5ecbf3b44a2ea268302421ae3eed","","Lenovo Pro Max","laptop","Windows 11"
"device-dcae15c6a83e4ebca7d421225cf025a8","","Lenovo Pro Max","laptop","Windows 11"
"device-7d02bf4683ad480e8265d160315ae344","","Lenovo Pro Max","laptop","Windows 11"
"device-b81e2945f4e542fdaf69f241c93c497e","","Lenovo Pro Max","laptop","Windows 11"
"device-5f303913a8c44fa3b21605f18bb948e2","","Lenovo Pro Max","laptop","Windows 11"
"device-e5e3ac08e0d743528827636473795a42","","Lenovo Pro Max","laptop","Windows 11"
"device-0b6b24c44e8749fbaaaaae09c0d05ea8","","Lenovo Pro Max","laptop","Windows 11"
"device-d1fbbc08f85849b79a0bbb667f208763","","Lenovo Pro Max","laptop","Windows 11"
"device-0582081d411e462b9f2c2b73ce57665f","","Lenovo Pro Max","laptop","Windows 11"
"device-5daba301e5f148e0b32a999496e65dac","","Lenovo Pro Max","laptop","Windows 11"
"device-48936440ee2b465d82eeab7089297d9f","","Lenovo Pro Max","laptop","Windows 11"
"device-50c74670636d4d17a09add190c940ba2","","Lenovo Pro Max","laptop","Windows 11"
"device-48cdb9ac17594040a75b9d8ab1b6dec9","","Lenovo Pro Max","laptop","Windows 11"
"device-0368563c95054ef6959a1e35e517dd5b","","Lenovo Pro Max","laptop","Windows 11"
"device-ad9b445be99e446f92d28b766a334284","","Lenovo Pro Max","laptop","Windows 11"
"device-dfe6d6313157426aa8b193f384827250","","Lenovo Pro Max","laptop","Windows 11"
"device-8cfa0c3062d24f7496929a9ca170ba3e","","Lenovo Pro Max","laptop","Windows 11"
"device-b31dd787c5c347b4b9067fe0c5af2a08","","Lenovo Pro Max","laptop","Windows 11"
"device-eec949e979a3498faa498051c83f594c","","Lenovo Pro Max","laptop","Windows 11"
"device-8c75620e6512420f82733df34be72445","","Lenovo Pro Max","laptop","Windows 11"
"device-b297e61567b04ce3afa05ada5a64c7bc","","Lenovo Pro Max","laptop","Windows 11"
"device-5949e40619fa440598021cccd1f9ae6a","","Lenovo Pro Max","laptop","Windows 11"
"device-9dd6b06a1390452da0063f5572a52087","","Lenovo Pro Max","laptop","Windows 11"
"device-e48572f523ba400b9c9719929e813c3f","","Lenovo Pro Max","laptop","Windows 11"
"device-9d7e144c21e049f6b1928d9562e7d02a","","Lenovo Pro Max","laptop","Windows 11"
"device-ee2be63e91a640fb9b85cbd47acd2eaf","","Lenovo Pro Max","laptop","Windows 11"
"device-2f473507717546da84c97fe1459342ff","","Lenovo Pro Max","laptop","Windows 11"
"device-b1bd2b3adf8f43468e8c881c4bbbe6db","","Lenovo Pro Max","laptop","Windows 11"
"device-d01f5834594d425dae970180e99059b6","","Lenovo Pro Max","laptop","Windows 11"
"device-9a0214d33de1454fb611994a67ed01e0","","Lenovo Pro Max","laptop","Windows 11"
"device-60ef35839bc44976866aef2b1c9f2839","","Lenovo Pro Max","laptop","Windows 11"
"device-6165aec507f447b080921590495ca870","","Lenovo Pro Max","laptop","Windows 11"
"device-871e44f85cbe43128498b97c9d6988e5","","Lenovo Pro Max","laptop","Windows 11"
"device-b527ca0145d047af9e4dd53008cf805b","","Lenovo Pro Max","laptop","Windows 11"
"device-378d657c489f47b0bafdcebcd4f22c28","","Lenovo Pro Max","laptop","Windows 11"
"device-5fd75031f9344518a363505a5bd34483","","Lenovo Pro Max","laptop","Windows 11"
"device-152de9ce349b4e9fb3b03963b139e56c","","Lenovo Pro Max","laptop","Windows 11"
"device-777b4e0ab6bb421d8acfd3ee53f0dcdd","","Lenovo Pro Max","laptop","Windows 11"
"device-c3f247fddd49488484d6cc6bc15a6044","","Lenovo Pro Max","laptop","Windows 11"
"device-355ebd5c6f5b4e98a2209400fa7ba5c2","","Lenovo Pro Max","laptop","Windows 11"
"device-542105a650f5462b962fb723f6f0fc84","","Lenovo Pro Max","laptop","Windows 11"
"device-3b624be730624fef9e742112119b2181","","Lenovo Pro Max","laptop","Windows 11"
"device-55aba3ff10804908a46d3aa219ec7715","","Lenovo Pro Max","laptop","Windows 11"
"device-3fa91d8fe2fd4280a651fce31694714d","","Lenovo Pro Max","laptop","Windows 11"
"device-bc9028773ce74dd58201da7a1afabdf5","","Lenovo Pro Max","laptop","Windows 11"
"device-ac97f89da60c4e669167851971575a1b","","Lenovo Pro Max","laptop","Windows 11"
"device-611f712412524041ae9a9ea695c70bc4","","Lenovo Pro Max","laptop","Windows 11"
"device-82a9bc8549814b898c64b60e4abbf327","","Lenovo Pro Max","laptop","Windows 11"
"device-13dbe60bec044b4da23d250f57f20f17","","Lenovo Pro Max","laptop","Windows 11"
"device-98793b49aee84586b57eb1c6c94fec0b","","Lenovo Pro Max","laptop","Windows 11"
"device-f50d6cefa070435cb3b8d7f3a8cab161","","Lenovo Pro Max","laptop","Windows 11"
"device-ba78cc4658b244bd847595afa8f1bbee","","Lenovo Pro Max","laptop","Windows 11"
"device-4c41ec06efc14b649586b2d0562dda36","","Lenovo Pro Max","laptop","Windows 11"
"device-d95a080846414838bf29e8ec8cd0c1fc","","Lenovo Pro Max","laptop","Windows 11"
"device-8498568b862048428d2a85453d506080","","Lenovo Pro Max","laptop","Windows 11"
"device-b92bffb0bf414db0a01e4bb7066d3456","","Lenovo Pro Max","laptop","Windows 11"
"device-f646f94500db4b4c9118a4a4494beba8","","Lenovo Pro Max","laptop","Windows 11"
"device-cd6e731f84ec4876af1025f1169701c9","","Lenovo Pro Max","laptop","Windows 11"
"device-6809dd6fde1f41a4ae1b86d1b55bf726","","Lenovo Pro Max","laptop","Windows 11"
"device-d8485277c9a14f9aaaed4d6fd88c0f4f","","Lenovo Pro Max","laptop","Windows 11"
"device-c3f31fc4af7b4ed4a88cd91a56d5933b","","Lenovo Pro Max","laptop","Windows 11"
"device-d8cbbb357e2d4933af083b8833e524bc","","Lenovo Pro Max","laptop","Windows 11"
"device-64c6cc32aae647d5aa4870dbca29d304","","Lenovo Pro Max","laptop","Windows 11"
"device-b51d4385bd4f492a80087cf43a4b7199","","Lenovo Pro Max","laptop","Windows 11"
"device-27758f8bfa4c414ab3458874dc700346","","Lenovo Pro Max","laptop","Windows 11"
"device-5dc87173069c488583fafd666234da90","","Lenovo Pro Max","laptop","Windows 11"
"device-87200d2026684bb6b2912fcbba1261ff","","Lenovo Pro Max","laptop","Windows 11"
"device-7cb641a463ae42338d71b5ab78dd38f8","","Lenovo Pro Max","laptop","Windows 11"
"device-71af7c15708448dd8bc1003e355264b6","","Lenovo Pro Max","laptop","Windows 11"
"device-2ab61e39f2ba46318721441898889721","","Lenovo Pro Max","laptop","Windows 11"
"device-560d5d8dd60c42f2994b76f214f277a8","","Lenovo Pro Max","laptop","Windows 11"
"device-7625cc8c0f24464ca3960940a561210d","","Lenovo Pro Max","laptop","Windows 11"
"device-405b60e256874629b36397e93f489b76","","Lenovo Pro Max","laptop","Windows 11"
"device-b2a580b8665e4829a43867e2155fed08","","Lenovo Pro Max","laptop","Windows 11"
"device-32abe6faea174c7dbd1a57297142e870","","Lenovo Pro Max","laptop","Windows 11"
"device-ae1abaf4c8004348bdf4491c3aea91e6","","Lenovo Pro Max","laptop","Windows 11"
"device-f23d435d3d8249aebe35ad0950bb1aec","","Lenovo Pro Max","laptop","Windows 11"
"device-1d1ca6e860284a7aa65448d3d947e496","","Lenovo Pro Max","laptop","Windows 11"
"device-05fbb2556c5a421fb5d805d087d15413","","Lenovo Pro Max","laptop","Windows 11"
"device-ef8fbde5182d48fa826d2cc8012136fb","","Lenovo Pro Max","laptop","Windows 11"
"device-4623172bc3cc498c9c2451b3f9307f12","","Lenovo Pro Max","laptop","Windows 11"
"device-cee82cc29bbb4ae4a3cad97372856090","","Lenovo Pro Max","laptop","Windows 11"
"device-3a0209a80231425e9f98c4c8b3b7dbf8","","Lenovo Pro Max","laptop","Windows 11"
"device-3eb11e8318fe444e8a0510789f6f6cd9","","Lenovo Pro Max","laptop","Windows 11"
"device-ec861d404fea4098a22122a22e0ab19a","","Lenovo Pro Max","laptop","Windows 11"
"device-81cf77b21fcf41dc828111d8441c357f","","Lenovo Pro Max","laptop","Windows 11"
"device-8843ac1bcc0d4876b1020b9ec9c5c05d","","Lenovo Pro Max","laptop","Windows 11"
"device-aa2f85d26e994424ac2907a3214b0de4","","Lenovo Pro Max","laptop","Windows 11"
"device-0b1e80ec6a914fd1abd9ae864a4f568b","","Lenovo Pro Max","laptop","Windows 11"
"device-2ee08b240f0b4ca2a4bce08e00880026","","Lenovo Pro Max","laptop","Windows 11"
"device-61072995e6424326a05ae8e812a2b56e","","Lenovo Pro Max","laptop","Windows 11"
"device-fffd78556da3402799bd0ec04bf1529d","","Lenovo Pro Max","laptop","Windows 11"
"device-c7b2a79016984a9692372f42cdb32604","","Lenovo Pro Max","laptop","Windows 11"
"device-826cfbd724e84ae6b0ba901c15af3037","","Lenovo Pro Max","laptop","Windows 11"
"device-70ec4df827d446fc820b0a8033d7c2b4","","Lenovo Pro Max","laptop","Windows 11"
"device-79f6c393bb394083a9d6abe8ac419af0","","Lenovo Pro Max","laptop","Windows 11"
"device-69a8cd3e7c464e399fb7506e5db3c041","","Lenovo Pro Max","laptop","Windows 11"
"device-19611a81148c4b89a51ea6f5a5592f25","","Lenovo Pro Max","laptop","Windows 11"
"device-203be74f79654ee8b64dd699edca8a02","","Lenovo Pro Max","laptop","Windows 11"
"device-a3e78403b45f41009d2055ef6e4439b7","","Lenovo Pro Max","laptop","Windows 11"
"device-809959763b8146c1a6e745b7b04ec4a2","","Lenovo Pro Max","laptop","Windows 11"
"device-ffe6c65e9bfb4d3d9c85c03bf4070018","","Lenovo Pro Max","laptop","Windows 11"
"device-52bd5864a22748d5ad7e0b10c569b3e9","","Lenovo Pro Max","laptop","Windows 11"
"device-f4a2f918903e464e96cc0ab7730e42fe","","Lenovo Pro Max","laptop","Windows 11"
"device-be75ec5022d345e08fd06fee18bf8b58","","Lenovo Pro Max","laptop","Windows 11"
"device-2ae4cc20d0354737936f91d1e7ca9208","","Lenovo Pro Max","laptop","Windows 11"
"device-c544aaff827e4c86ac82452d7a7d013e","","Lenovo Pro Max","laptop","Windows 11"
"device-e121be69f7d045bf8f44242de86fdbaf","","Lenovo Pro Max","laptop","Windows 11"
"device-2485370bd7d3471d8cf92a360ef675ed","","Lenovo Pro Max","laptop","Windows 11"
"device-63ba4f4c28f346aba97cfbe8591f45c3","","Lenovo Pro Max","laptop","Windows 11"
"device-83eea0cdbcaf4d8aba95ff31d38e0187","","Lenovo Pro Max","laptop","Windows 11"
"device-f1323931445d4470bfb9fbd0fdf146a5","","Lenovo Pro Max","laptop","Windows 11"
"device-d850547009c845fe811626a1d55fa5ec","","Lenovo Pro Max","laptop","Windows 11"
"device-14edbb908a2a4d3aba3939ea7f6c2fc6","","Lenovo Pro Max","laptop","Windows 11"
"device-58ff021307a646a186bdf354913b21c3","","Lenovo Pro Max","laptop","Windows 11"
"device-439c0533bac647e5a7ba75a028803d0a","","Lenovo Pro Max","laptop","Windows 11"
"device-89bde4a55e004a4fb8afa5ede6696178","","Lenovo Pro Max","laptop","Windows 11"
"device-ffd7388385d64130a85c390d7abd8f84","","Lenovo Pro Max","laptop","Windows 11"
"device-094a8d047aef49399892838e303449e0","","Lenovo Pro Max","laptop","Windows 11"
"device-71d9c7fd82334cc286c9485d1fc1e765","","Lenovo Pro Max","laptop","Windows 11"
"device-27b20b0809cd48a68ba88b83204e69cd","","Lenovo Pro Max","laptop","Windows 11"
"device-c65a5f06808540c68ad08826d254d152","","Lenovo Pro Max","laptop","Windows 11"
"device-718cd7960ace4a8090fc9e47c48a55da","","Lenovo Pro Max","laptop","Windows 11"
"device-846697d712eb443388b434653bf8e325","","Lenovo Pro Max","laptop","Windows 11"
"device-1e0b7fa4e6bd461d88b5463edd9d5aee","","Lenovo Pro Max","laptop","Windows 11"
"device-3aaacd6f66ca478eaa076bcc571431a1","","Lenovo Pro Max","laptop","Windows 11"
"device-54822c68b4fc4c3fbc9896d7ca24ec21","","Lenovo Pro Max","laptop","Windows 11"
"device-340df2c5a28e46719eaa10fd6aa7a132","","Lenovo Pro Max","laptop","Windows 11"
"device-c0e3ea643eab4c3a87d7e59d86e9af53","","Lenovo Pro Max","laptop","Windows 11"
"device-aedbe1f51a1647e09540abcba135539d","","Lenovo Pro Max","laptop","Windows 11"
"device-00c3859b3ade41fe97561ec5b0ac9db0","","Lenovo Pro Max","laptop","Windows 11"
"device-5c839430602844c2876603a0a893eea3","","Lenovo Pro Max","laptop","Windows 11"
"device-ddf02333b0da45c38a264fd32dfbb985","","Lenovo Pro Max","laptop","Windows 11"
"device-08348cee27fc45b5bbd041779d4e4fa3","","Lenovo Pro Max","laptop","Windows 11"
"device-140ea2b492c24601b89283ef1695a276","","Lenovo Pro Max","laptop","Windows 11"
"device-fd4b818d9d814d7abf79fd9adc8a2c05","","Lenovo Pro Max","laptop","Windows 11"
"device-c601d3960bca4efca27554e099698e45","","Lenovo Pro Max","laptop","Windows 11"
"device-c76cb211e2cd4efeb324388383d59399","","Lenovo Pro Max","laptop","Windows 11"
"device-d107faa03d7149958d500c16c9ec4818","","Lenovo Pro Max","laptop","Windows 11"
"device-936f94f85d9b43738cf7092aed1a6dea","","Lenovo Pro Max","laptop","Windows 11"
"device-e025f08095c84dd09e9d90b03eaeee8b","","Lenovo Pro Max","laptop","Windows 11"
"device-f256d54baca34d13901695e87ecd1ef4","","Lenovo Pro Max","laptop","Windows 11"
"device-e82071b86192499b88d471eed53281d0","","Lenovo Pro Max","laptop","Windows 11"
"device-283f44b48222493cb4e0c0ebd7d14aeb","","Lenovo Pro Max","laptop","Windows 11"
"device-98204d85fd7a4b5195ce3260d8d2dcba","","Lenovo Pro Max","laptop","Windows 11"
"device-9cf7f357265c4e0ebcbf6c9e69dfe402","","Lenovo Pro Max","laptop","Windows 11"
"device-aecdd43ec4c2427ba07b790cd25788a4","","Lenovo Pro Max","laptop","Windows 11"
"device-c7548b0497654773a6bebeef9537a3e5","","Lenovo Pro Max","laptop","Windows 11"
"device-34063a671a7042729b4835497d116ab5","","Lenovo Pro Max","laptop","Windows 11"
"device-7f5b2d4bd9db43298ef53ee558e2d549","","Lenovo Pro Max","laptop","Windows 11"
"device-93ae4d90ee5442bd898e6753ef8a3e69","","Lenovo Pro Max","laptop","Windows 11"
"device-d3fdcb9d52fb428c876779203202f702","","Lenovo Pro Max","laptop","Windows 11"
"device-92afb5f0086c4a538a2dc591b2b5d727","","Lenovo Pro Max","laptop","Windows 11"
"device-1ed8328855ed4cfa968e877d7b437241","","Lenovo Pro Max","laptop","Windows 11"
"device-be432fc779f846b191f3b5ad44f72e07","","Lenovo Pro Max","laptop","Windows 11"
"device-1e296cbf7e3647d08ce8177293dc04e2","","Lenovo Pro Max","laptop","Windows 11"
"device-c40b011264274beaa9a5285edce04891","","Lenovo Pro Max","laptop","Windows 11"
"device-ef74e6727255444c8b890158ef6eb296","","Lenovo Pro Max","laptop","Windows 11"
"device-515380cf24f04c8cb14c3dfb0578f0cf","","Lenovo Pro Max","laptop","Windows 11"
"device-da9ca7e4fd7c46e8be72bbc57b405db4","","Lenovo Pro Max","laptop","Windows 11"
"device-c56257bac8c8421f9fb1608ea141e292","","Lenovo Pro Max","laptop","Windows 11"
"device-d913483db9e34319a134cd5663eee8a3","","Lenovo Pro Max","laptop","Windows 11"
"device-eaed912fb82844eeb36d447a3d871d03","","Lenovo Pro Max","laptop","Windows 11"
"device-016aaa40e6ad457880ecbe92bdede638","","Lenovo Pro Max","laptop","Windows 11"
"device-cdbc8e8a497d4886aa490a7719bd48ce","","Lenovo Pro Max","laptop","Windows 11"
"device-c47533bcd1c34ec0bba1cc10655bb095","","Lenovo Pro Max","laptop","Windows 11"
"device-aa56147367da44778f5a89d53def8706","","Lenovo Pro Max","laptop","Windows 11"
"device-f6e044c0c59541eda0822e3d7cf9d534","","Lenovo Pro Max","laptop","Windows 11"
"device-deda6a2446f24aa3aea0d228e919fd07","","Lenovo Pro Max","laptop","Windows 11"
"device-b2503c2cbe804f26af30542f698a430b","","Lenovo Pro Max","laptop","Windows 11"
"device-a3471dbfde98453d81baf841dd655009","","Lenovo Pro Max","laptop","Windows 11"
"device-e1db2a625a264daea9b78e6eda8ed7c5","","Lenovo Pro Max","laptop","Windows 11"
